"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Ux_adj]"  ,   "rms[Uy_adj]"  ,   "rms[Uz_adj]"  
          0,          18,          20,      -1.556417171,      -1.456922084,      -1.424553527
          0,          18,          21,      -1.422711866,       -1.28383597,      -1.157348003
          0,          18,          22,      -1.500071018,      -1.309890821,      -1.257001883
          0,          18,          23,       -1.71062905,      -1.669085876,      -1.532012715
          0,          18,          24,      -1.614807312,      -1.426507905,      -1.411427632
          0,          18,          25,      -1.360483182,       -1.24885933,      -1.175698977
          0,          18,          26,      -1.314687271,      -1.150664861,       -1.15380488
          0,          18,          27,      -1.455080013,      -1.219006165,      -1.232056795
          0,          18,          28,      -1.464048354,      -1.185298335,      -1.169338066
          0,          18,          29,      -1.201403756,     -0.9391512289,     -0.9341248934
          0,          18,          30,      -1.195674174,     -0.9450466385,     -0.9540022704
          0,          18,          31,      -1.518741971,      -1.027063497,      -1.178662648
          0,          18,          32,      -1.650591487,      -1.189626664,      -1.279756364
          0,          18,          33,      -1.345010006,      -1.193545944,      -1.170408292
          0,          18,          34,      -1.292857447,       -1.09344591,      -1.108980463
          0,          18,          35,      -1.316932826,      -1.032387339,      -1.102752258
          0,          18,          36,      -1.383306847,      -1.027488165,      -1.091649083
          0,          18,          37,      -1.368205448,      -1.150719483,      -1.167196724
          0,          18,          38,      -1.323403239,      -1.101282547,      -1.127126862
          0,          18,          39,      -1.704967553,       -1.47287246,      -1.497817598
          0,          18,          40,      -1.839408026,      -1.714329117,      -1.610063976
          0,          18,          41,      -1.445804124,      -1.165055834,      -1.201536847
          0,          18,          42,      -1.312994782,     -0.9729830813,      -1.123698693
          0,          18,          43,      -1.349972069,        -1.0470018,      -1.233437749
          0,          18,          44,      -1.386415745,      -1.116713693,      -1.239298178
          0,          18,          45,      -1.431072191,      -1.183604825,       -1.24849477
          0,          18,          46,      -1.118507154,     -0.9776396781,      -0.979762736
          0,          18,          47,      -1.081270692,     -0.8758303302,     -0.9336621105
          0,          18,          48,      -1.202336161,      -1.023520744,       -1.07180729
          0,          18,          49,      -1.204701464,      -1.052650087,      -1.068416443
          0,          19,           0,      -1.406263819,      -1.251290267,      -1.262628385
          0,          19,           1,      -1.487528488,      -1.388336531,      -1.304653666
          0,          19,           2,      -1.533239307,      -1.266910013,      -1.333025266
          0,          19,           3,      -1.541290904,      -1.161401845,       -1.27190626
          0,          19,           4,      -1.485417936,      -1.179321475,      -1.241811448
          0,          19,           5,      -1.341178326,      -1.136214985,       -1.10156005
          0,          19,           6,      -1.334047179,      -1.096076842,      -1.146289674
          0,          19,           7,      -1.659002591,       -1.40568885,      -1.463644855
          0,          19,           8,      -1.510297446,      -1.238449867,      -1.282912436
          0,          19,           9,      -1.387217684,      -1.147596925,      -1.170151778
          0,          19,          10,       -1.43165394,      -1.128153409,      -1.216933335
          0,          19,          11,      -1.556019063,      -1.217267556,      -1.293318463
          0,          19,          12,      -1.233666687,     -0.9655964273,       -1.02937279
          0,          19,          13,      -1.111521529,     -0.8856384084,     -0.9644385425
          0,          19,          14,      -1.403190347,      -1.198871183,       -1.28926429
          0,          19,          15,       -1.72203256,      -1.560496932,      -1.507763265
          0,          19,          16,      -1.620261742,      -1.562730792,      -1.453368168
          0,          19,          17,      -1.573996089,      -1.429512667,      -1.362870313
          0,          19,          18,      -1.508125193,      -1.326781228,      -1.294427753
          0,          19,          19,       -1.58418102,      -1.415180396,      -1.379243032
          0,          19,          20,      -1.493042635,        -1.3715559,      -1.221163843
          0,          19,          21,      -1.087724377,     -0.6821537066,     -0.7924719089
          0,          19,          22,     -0.9938790384,     -0.5471237537,     -0.6988970899
          0,          19,          23,      -1.366062162,      -1.160135988,      -1.157230375
          0,          19,          24,      -1.403420146,      -1.190893451,      -1.210839942
          0,          19,          25,      -1.536359671,      -1.402366657,      -1.320378287
          0,          19,          26,      -1.438895091,      -1.138203707,      -1.242610612
          0,          19,          27,      -1.596854376,      -1.272880673,      -1.464515472
          0,          19,          28,      -1.483824763,      -1.327175723,      -1.182954198
