"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.592,0.00256431,94103.8,-10184.4,89754.4,545242,37950.3,81488.9,1.03747e+06
0.594,0.00257979,90539.1,-11234.3,94207,541973,37949,81934.6,1.03629e+06
0.596,0.00259549,90066.6,-11766.5,96274,541629,40211.8,84850,1.03114e+06
0.598,0.00261135,91613.8,-11960.8,96782.9,543196,43953.3,89378,1.0234e+06
0.6,0.00262721,93161,-12155.1,97291.7,544762,47694.9,93906.2,1.01566e+06
0.602,0.00264302,95009.3,-12150.7,96421.8,543740,51735.7,97331.1,1.00038e+06
0.604,0.0026588,97000.9,-12051.8,94895.2,541485,55919,100231,981511
0.606,0.00267459,98992.6,-11952.8,93368.6,539230,60102.4,103131,962640
0.608,0.00269037,100984,-11853.9,91842.1,536975,64285.7,106030,943771
0.61,0.00270616,102976,-11754.9,90315.5,534720,68469.1,108930,924901
0.612,0.00272194,104968,-11655.9,88788.9,532465,72652.4,111830,906031
0.614,0.00273773,106959,-11557,87262.3,530210,76835.8,114729,887161
0.616,0.00275351,108951,-11458,85735.8,527955,81019.1,117629,868291
0.618,0.0027693,110942,-11359,84209.2,525700,85202.4,120529,849421
0.62,0.00278514,111623,-10498.1,81776.8,521858,89335.5,122891,837640
0.622,0.00280118,107824,-7035.12,76251.7,512596,93296.5,123421,850066
0.624,0.00281721,104026,-3572.09,70726.4,503333,97257.6,123951,862492
0.626,0.00283341,100350,-1116.41,66129.5,495946,98150.2,124739,866382
0.628,0.00284978,96797.8,321.257,62470.6,490455,95941.4,125786,861646
0.63,0.00286615,93245.6,1758.89,58811.8,484963,93732.7,126834,856910
0.632,0.00288251,89693.4,3196.56,55152.8,479472,91523.9,127881,852174
0.634,0.00289888,86141.2,4634.19,51494,473981,89315.2,128928,847438
0.636,0.00291535,83205.8,5486.3,49205.6,468390,86708.3,129642,842933
0.638,0.00293206,81796.3,4889.86,50307.5,462551,83116,129528,838997
0.64,0.00294878,80386.8,4293.44,51409.3,456713,79523.9,129414,835062
0.642,0.0029655,78977.3,3697,52511.2,450874,75931.6,129301,831127
0.644,0.00298222,77567.8,3100.58,53613.1,445036,72339.5,129187,827192
0.646,0.00299907,76397.9,3050.13,53440.3,442240,69360.5,127938,822824
0.648,0.00301611,75601.6,3850.95,51280.2,444189,67337.6,124919,817781
0.65,0.00303316,74805.3,4651.77,49120,446137,65314.8,121900,812739
0.652,0.0030502,74009,5452.62,46959.8,448086,63292,118881,807696
0.654,0.00306725,73212.7,6253.44,44799.7,450034,61269.2,115861,802654
