"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.364026,0.00191167,309040,128829,115434,1.42623e+06,32662.5,343162,1.31882e+06
0.365838,0.00192914,337097,156887,118805,1.5019e+06,23796.3,362240,1.37801e+06
0.367649,0.00194662,365157,184947,122176,1.57759e+06,14929.9,381320,1.43722e+06
0.36946,0.0019641,393214,213004,125548,1.65326e+06,6063.74,400397,1.49641e+06
0.371271,0.00198157,421275,241064,128919,1.72894e+06,-2802.65,419478,1.55562e+06
0.373082,0.00199904,447017,267346,132224,1.79849e+06,-11527.9,436395,1.60984e+06
0.374893,0.00201638,426902,258458,134208,1.74676e+06,-17461.5,410509,1.56556e+06
0.376704,0.00203382,409311,248881,131510,1.6968e+06,-17675.8,390701,1.49019e+06
0.378515,0.00205155,400655,240970,118924,1.66206e+06,-8394.24,382644,1.37719e+06
0.380326,0.00207003,423378,255974,99458.5,1.71799e+06,-10502.5,375218,1.43318e+06
0.382137,0.00208851,446100,270977,79992.6,1.77393e+06,-12611.3,367793,1.48917e+06
0.383948,0.00210699,468822,285980,60526.6,1.82987e+06,-14719.6,360367,1.54517e+06
0.385759,0.00212547,491545,300984,41060.8,1.88581e+06,-16828.5,352942,1.60116e+06
0.38757,0.00214395,514267,315987,21594.8,1.94174e+06,-18936.7,345516,1.65715e+06
0.389382,0.00216255,538392,333791,2664.94,2.00707e+06,-22558.1,338954,1.73006e+06
0.391193,0.00218161,568492,363529,-13980.3,2.11243e+06,-32626.6,336071,1.87504e+06
0.393004,0.00220058,564603,363902,-22985.2,2.11505e+06,-27158.5,322473,1.88913e+06
0.394815,0.00221954,558382,362260,-31466,2.11062e+06,-20624.2,308140,1.89425e+06
0.396626,0.0022385,552161,360619,-39947,2.10619e+06,-14089.9,293807,1.89936e+06
0.398437,0.00225747,545939,358977,-48427.7,2.10176e+06,-7555.69,279473,1.90447e+06
0.400248,0.00227643,539718,357335,-56908.7,2.09733e+06,-1021.38,265140,1.90958e+06
0.402059,0.0022954,533497,355693,-65389.5,2.0929e+06,5512.85,250807,1.91469e+06
0.40387,0.00231437,527276,354052,-73870.5,2.08847e+06,12047.2,236474,1.91981e+06
0.405681,0.00233333,521055,352410,-82351.2,2.08404e+06,18581.4,222141,1.92492e+06
0.407492,0.00235232,511586,347089,-89192.4,2.06587e+06,25745.2,208012,1.91221e+06
0.409303,0.00237157,468284,305584,-78418.2,1.90645e+06,37600.2,194355,1.72177e+06
