"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
181, 3.956003701982225e-01, 4.825293871018150e-02, -8.887997637082589e-04, 5.818411826486944e-03, -3.064675047694031e+05, 4.288122982934013e+04, 6.495182470951430e+04, 3.727190584047521e+05
182, 3.863679656039212e-01, -3.541874220538175e-03, 2.231945070404884e-04, 5.626913778240606e-03, 2.598227182523388e+05, 2.516566721882668e+04, 8.616139032566590e+04, 2.911341139941373e+05
183, 7.630082210649703e-01, -1.683932405478732e-04, 1.159982472045234e-04, 1.457344773603830e-02, 7.096174780451685e+04, 9.311429461883838e+02, 2.092350969476582e+04, 8.158099440807998e+04
184, 7.221165178549034e-01, -2.386671879896191e-03, 1.803092704677879e-04, 1.353977409691494e-02, 9.365772837335817e+04, 2.944334109283670e+03, 2.361910503020312e+04, 1.022759423746391e+05
185, 6.813490575644440e-01, -5.026272236468695e-03, 2.525156178276266e-04, 1.252248417892764e-02, 1.207410618779435e+05, 4.340989361544418e+03, 2.542573346320671e+04, 1.270230237806953e+05
186, 6.700514205024029e-01, 1.200943009480344e-02, -1.651534800318412e-04, 1.223706209489325e-02, 2.083243854048177e+04, 5.282155687606946e+03, 2.964528876011195e+04, 6.129587163493226e+04
187, 6.507436095443034e-01, 9.724469617936471e-03, -1.042114394409686e-04, 1.176232878900592e-02, 4.244746737094859e+04, 5.597182088560859e+03, 3.005195396758257e+04, 7.050122888625537e+04
188, 6.585972170885982e-01, 2.855958551875440e-02, -5.674682368598485e-04, 1.194987206217958e-02, -7.773098555875434e+04, 4.988081434166485e+03, 3.395087988314151e+04, 1.070191245691037e+05
189, 6.914402908656641e-01, 1.520975427006638e-02, -2.505096366442442e-04, 1.276652802693339e-02, 1.211876562369005e+03, 6.293440533169726e+03, 2.941754653796913e+04, 5.905413168986280e+04
190, 6.408436581122263e-01, -8.308025859652041e-03, 3.370727338073693e-04, 1.152584714335403e-02, 1.610116737365010e+05, 6.091995618758022e+03, 2.936270249885874e+04, 1.656767330081416e+05
191, 5.999777577336088e-01, -1.017319331688185e-02, 3.839963528585423e-04, 1.053444372856347e-02, 1.897243045283277e+05, 7.372921689408524e+03, 3.116253106412308e+04, 1.927081736526913e+05
192, 5.887616024017648e-01, 6.914165488212533e-03, -2.337683224898736e-05, 1.025905387815158e-02, 7.247687615176704e+04, 9.277435391280820e+03, 3.678083899047963e+04, 9.698190439361641e+04
193, 5.684052808662257e-01, 5.719726871149628e-03, 8.431609487920611e-06, 9.773538110736510e-03, 9.267227794846577e+04, 1.098361711820932e+04, 3.903500142524151e+04, 1.129954098771941e+05
194, 5.775195922504133e-01, 2.398253745901509e-02, -4.259204590002880e-04, 9.985551378974977e-03, -3.472528887020969e+04, 9.350143605872874e+03, 3.792593076367366e+04, 8.772769599800045e+04
195, 5.571515349656804e-01, 2.232351574757130e-02, -3.802187555818125e-04, 9.501851062878111e-03, -1.932789740685769e+04, 9.790200952427533e+03, 4.169893414419717e+04, 8.833497657841643e+04
196, 5.979431170668756e-01, 2.519796775079432e-02, -4.623266684320063e-04, 1.047446637834766e-02, -6.050170979574934e+04, 1.291203676662391e+04, 3.709369963196131e+04, 1.043712048118112e+05
197, 7.026714032463355e-01, 3.307350982476356e-02, -6.982180641305696e-04, 1.304170877863608e-02, -1.078488896454676e+05, 7.020564206715505e+03, 2.690645261389590e+04, 1.268495967567660e+05
198, 5.593113618335217e-01, -1.250046520892452e-02, 4.387921455638243e-04, 9.564032150761959e-03, 2.266740477862808e+05, 8.755573073714415e+03, 3.561137788758885e+04, 2.292621699305449e+05
199, 5.187649537457070e-01, -1.486169353188113e-02, 4.909027737442834e-04, 8.612856069892311e-03, 2.644900396582069e+05, 9.993115993454874e+03, 3.883297176734387e+04, 2.660839772326697e+05
200, 5.076921965629095e-01, 2.218307329771115e-03, 9.696091264014113e-05, 8.349826091512217e-03, 1.356431032637656e+05, 1.396765005174563e+04, 4.489861457516751e+04, 1.512232068084401e+05
201, 4.873986433704672e-01, 1.181039459401317e-03, 1.220100981887824e-04, 7.882583916927715e-03, 1.499785923015225e+05, 1.682942294255376e+04, 4.943283632953503e+04, 1.658406540366798e+05
202, 4.966194656028796e-01, 1.934467626271270e-02, -2.934233929328360e-04, 8.089469049408420e-03, 3.450590499245409e+02, 2.009085987444166e+04, 4.715698382459086e+04, 9.635881456271863e+04
203, 4.763431748988570e-01, 1.825370403979853e-02, -2.632658368283346e-04, 7.625133949947973e-03, 7.371819265683496e+03, 2.407944545884595e+04, 5.338160247402909e+04, 1.080626054830788e+05
204, 4.860578366563697e-01, 3.670910442424759e-02, -6.848858609992367e-04, 7.843634230995029e-03, -1.421453391222376e+05, 2.730257284331619e+04, 4.379954900662306e+04, 1.907516627508666e+05
