"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 1.000085599010613e+00, 2.202486022191510e-02, 1.345385582399993e+00, 2.226879552527775e+02, -3.725745791134450e+01, 3.003513700274942e+05, 1.125623422904130e+05, 2.906363592469119e+02, 4.903516249145914e-01, 2.816608142847096e-01
1, 9.797576301711465e-01, 2.564642352399096e-02, 1.331849364694492e+00, 2.549936997284298e+02, -3.749898428264133e+01, 3.000875667304907e+05, 1.100597303134410e+05, 2.870628079236373e+02, 5.689441891704754e-01, 2.189335511066552e-01
2, 9.594109618054654e-01, 2.915300982382323e-02, 1.299546537881153e+00, 2.648423793707954e+02, -3.961750932338584e+01, 2.937554927812124e+05, 1.064658808490144e+05, 2.845916851310935e+02, 6.084541074732207e-01, 1.288547281601809e-01
3, 9.390518008813115e-01, 3.254803327370845e-02, 1.281357878445887e+00, 2.718092799016475e+02, -3.913128439807389e+01, 2.904083405837904e+05, 1.043927695046084e+05, 2.830111643603190e+02, 6.345771962015357e-01, 7.689277716875821e-02
4, 9.186812057594188e-01, 3.583445624075157e-02, 1.265619467478297e+00, 2.764559061978054e+02, -3.835031368511216e+01, 2.873578816404169e+05, 1.026331943103763e+05, 2.817009370859808e+02, 6.544935230332539e-01, 3.278952132814979e-02
5, 8.982981157497107e-01, 3.901461615694590e-02, 1.251913336792166e+00, 2.804196347093417e+02, -3.748340115787019e+01, 2.846933812893846e+05, 1.010904966623011e+05, 2.805043860545494e+02, 6.721213699166126e-01, -5.877760002480027e-03
6, 8.779034515452260e-01, 4.209059770385181e-02, 1.239439590483321e+00, 2.837483600632270e+02, -3.650497416265700e+01, 2.822605170493991e+05, 9.969731144452460e+04, 2.794226934173024e+02, 6.878276493397232e-01, -4.079755444739167e-02
7, 8.574981207709556e-01, 4.506400418739592e-02, 1.228035672717213e+00, 2.867223251056442e+02, -3.545156993129604e+01, 2.800196281961915e+05, 9.841435275413841e+04, 2.783883456344282e+02, 7.023561446194719e-01, -7.295455207983964e-02
8, 8.370832510431672e-01, 4.793633890103055e-02, 1.217021735187089e+00, 2.893010007231629e+02, -3.433739917609419e+01, 2.778661959585740e+05, 9.719863775779693e+04, 2.774376748100873e+02, 7.158868472002130e-01, -1.034261054915218e-01
9, 8.166573342606195e-01, 5.070840530088381e-02, 1.206507665014302e+00, 2.915920370196819e+02, -3.317510395016625e+01, 2.758008264505438e+05, 9.604333822072498e+04, 2.765290447856700e+02, 7.286277787230924e-01, -1.323833624607291e-01
10, 7.962225790028480e-01, 5.338136255015019e-02, 1.196551007919152e+00, 2.936964067119627e+02, -3.199080503750621e+01, 2.738379139377329e+05, 9.494640331676678e+04, 2.756454912269260e+02, 7.407829004352356e-01, -1.598777263664877e-01
11, 7.757783751838516e-01, 5.595580174005420e-02, 1.186934158388260e+00, 2.955758084002167e+02, -3.076252515856303e+01, 2.719394246199075e+05, 9.389518176454458e+04, 2.748022414465547e+02, 7.523317291163854e-01, -1.862262980074123e-01
12, 7.553257273903274e-01, 5.843131379625213e-02, 1.177683173595252e+00, 2.972821492721537e+02, -2.949636381814399e+01, 2.701117548274660e+05, 9.288838251412497e+04, 2.739911420888607e+02, 7.633736391206718e-01, -2.114614371858596e-01
13, 7.348646291253512e-01, 6.080804177958382e-02, 1.168558416424672e+00, 2.987753924937638e+02, -2.819667975615380e+01, 2.683051708810492e+05, 9.190789878362270e+04, 2.732159200934398e+02, 7.739352573824450e-01, -2.360369852815852e-01
