"VARIABLE"      , "DRAG"          , "EFFICIENCY"    , "FORCE_X"       , "FORCE_Y"       , "FORCE_Z"       , "LIFT"          , "MOMENT_X"      , "MOMENT_Y"      , "MOMENT_Z"      , "SIDEFORCE"     , "FINDIFF_STEP"  
94              , 1.544000000006096, -664.4000000122219, 0.7768800000008957, -3.8499200000034763, 21.99499999966381, 21.954000000157237, 29.59800000035262, -11.163699999983123, -1.6420300000003636, -3.8499200000034763, 1e-07           
95              , 2.411200000010383, -1049.100000010128, 1.2201399999991343, -3.998410000004282, 34.15000000006607, 34.087000000404544, 48.26300000038142, -20.402400000008036, -2.8307699999991986, -3.998410000004282, 1e-07           
96              , 4.320300000006106, -2158.500000000174, 2.352129999999217, -4.422960000003556, 56.43700000002028, 56.32000000033166, 82.38900000012706, -34.470500000077784, -5.380850000001082, -4.422960000003556, 1e-07           
97              , 2.1065999999958507, -1231.2999999863905, 1.2533400000052515, -5.685099999999665, 24.471999999775562, 24.414000000527736, 40.836000000377126, -26.50850000007754, -4.705980000000235, -5.685099999999665, 1e-07           
98              , -15.267900000011382, 7720.400000010841, -8.36697999999532, -7.285299999989364, -197.8829999998988, -197.47099999967156, -273.91599999981867, 67.97699999991359, 10.208959999999031, -7.285299999989364, 1e-07           
99              , -1.2640999999882774, 2505.2999999886083, -1.8034499999972087, 10.377180000003401, 15.422999999903375, 15.476000000402834, 10.941000000430634, 38.31499999995547, 2.9116300000013586, 10.377180000003401, 1e-07           
100             , 9.754099999995104, -10681.000000012376, 8.767570000003596, 24.347319999996206, 28.421000000111718, 28.09800000003193, 21.76600000014517, 32.833399999931956, 0.025329999998532915, 24.347319999996206, 1e-07           
101             , 18.144999999990254, -21279.700000000903, 17.149969999998017, 33.268479999997574, 28.811999999711624, 28.196000000368926, 24.425000000327657, 3.7942000000179554, -3.047759999999511, 33.268479999997574, 1e-07           
102             , 13.155199999996537, -14070.400000001371, 11.62550000000269, 34.206679999995714, 44.03599999980301, 43.60400000014142, 32.78200000011999, -20.541700000015208, -1.437239999999007, 34.206679999995714, 1e-07           
103             , 3.504499999987254, 128.19999998470166, 0.7895600000022707, 28.42846000000385, 77.80799999967947, 77.73300000013528, 48.97100000011978, -35.99640000004345, 1.9701099999991367, 28.42846000000385, 1e-07           
104             , 0.6585000000142172, 6009.8999999880225, -3.414420000000251, 19.800520000001764, 116.64399999999908, 116.69200000008485, 66.12500000002797, -51.96930000006539, 3.229059999999319, 19.800520000001764, 1e-07           
105             , 5.535500000007632, 2549.0000000161217, -0.1496000000007075, 12.094949999996025, 162.89599999996796, 162.80200000051704, 85.86400000010208, -76.3700000000478, 1.9773500000005648, 12.094949999996025, 1e-07           
