"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.448,0.00167022,86945,-52460.8,-12777.9,381752,19864.5,100605,1.06794e+06
0.45,0.00168411,97167,-67116.9,-14491.2,382711,14071.2,105730,1.06182e+06
0.452,0.00169856,105203,-66282.6,-11882.9,411267,14343.1,112229,1.04888e+06
0.454,0.00171305,113069,-64251.2,-8940.7,441956,15083.6,118834,1.03541e+06
0.456,0.00172754,120936,-62219.7,-5998.48,472645,15824.2,125440,1.02194e+06
0.458,0.00174203,128803,-60188.3,-3056.27,503334,16564.8,132045,1.00847e+06
0.46,0.00175652,136669,-58156.8,-114.053,534023,17305.4,138651,995005
0.462,0.00177101,144536,-56125.4,2828.16,564712,18046,145256,981536
0.464,0.00178551,152403,-54094,5770.34,595400,18786.6,151861,968066
0.466,0.0018,160269,-52062.6,8712.55,626089,19527.2,158467,954597
0.468,0.00181449,168136,-50031.1,11654.8,656778,20267.7,165072,941127
0.47,0.00182899,176003,-47999.7,14597,687467,21008.3,171678,927658
0.472,0.00184348,183869,-45968.2,17539.2,718156,21748.9,178283,914188
0.474,0.00185798,191736,-43936.8,20481.4,748845,22489.5,184889,900719
0.476,0.00187247,199603,-41905.4,23423.6,779534,23230.1,191494,887250
0.478,0.00188692,206785,-36511.5,26713,807266,24446.2,198668,870564
0.48,0.00190129,213062,-26665.1,30462.2,831084,26292.1,206594,849618
0.482,0.00191567,219339,-16818.6,34211.4,854901,28137.9,214521,828673
0.484,0.00193005,225616,-6972.14,37960.6,878719,29983.8,222448,807728
0.486,0.00194443,231893,2874.32,41709.8,902537,31829.6,230374,786782
0.488,0.00195898,232804,12970.4,44327.3,918200,31474.4,232775,774258
0.49,0.00197393,221416,23638.5,44350.7,915174,26073.8,222508,781038
0.492,0.00198887,210027,34306.6,44374.2,912148,20673.3,212242,787817
0.494,0.00200381,198639,44974.5,44397.6,909121,15272.8,201975,794596
0.496,0.00201876,187250,55642.6,44421.1,906095,9872.21,191709,801375
0.498,0.0020337,175862,66310.8,44444.6,903069,4471.65,181442,808155
0.5,0.00204889,166366,71179.7,43896,899896,1431.14,170833,814542
0.502,0.00206427,158691,70402.7,42177.3,896683,-387.493,160135,821907
0.504,0.00207957,152867,63526,35807.9,893996,-6827.51,150693,837829
0.506,0.00209486,147498,57081.3,29807.7,891038,-12814.9,141759,852743
0.508,0.00211004,145941,54252.5,26897.2,885804,-15013.3,137083,859225
0.51,0.00212522,144384,51423.7,23986.8,880571,-17211.5,132407,865707
0.512,0.0021404,142828,48594.9,21076.3,875337,-19409.9,127731,872189
0.514,0.00215558,141271,45766.1,18166,870104,-21608.1,123055,878671
0.516,0.00217076,139715,42937.4,15255.6,864870,-23806.4,118379,885153
0.518,0.00218594,138158,40108.5,12345.1,859637,-26004.8,113703,891635
0.52,0.00220112,136602,37279.8,9434.68,854403,-28203,109028,898117
0.522,0.0022163,135045,34450.9,6524.2,849170,-30401.4,104352,904600
0.524,0.00223148,133489,31622.2,3613.8,843936,-32599.7,99675.8,911082
0.526,0.00224666,131932,28793.3,703.32,838702,-34798,94999.9,917564
0.528,0.00226194,130402,27076.4,-862.399,834866,-35457.9,91260.9,924122
0.53,0.00227762,128981,30043.1,3236.35,836916,-29637.4,91468.2,930998
0.532,0.0022933,127560,33009.9,7335.23,838967,-23816.8,91675.5,937875
0.534,0.00230899,126139,35976.7,11434,841017,-17996.3,91882.8,944752
0.536,0.00232467,124718,38943.5,15532.9,843067,-12175.7,92090.1,951629
0.538,0.00234035,123297,41910.2,19631.6,845117,-6355.18,92297.5,958505
0.54,0.00235605,122060,44713.6,23661.7,846450,-603.954,92577.8,964308
0.542,0.00237191,124207,44505.8,26424.5,834567,3867.75,94203.1,950322
0.544,0.00238811,126034,41499.1,26137.7,816691,7474.43,95486.9,935098
0.546,0.00240459,127612,36327.7,23492.2,794181,10411.9,96506.3,918919
0.548,0.00242106,129190,31156.3,20846.8,771671,13349.3,97525.8,902740
0.55,0.00243753,130768,25984.7,18201.2,749161,16286.8,98545.3,886560
0.552,0.00245401,132346,20813.3,15555.8,726651,19224.2,99564.8,870381
0.554,0.00247048,133924,15641.7,12910.2,704141,22161.8,100584,854201
0.556,0.00248718,134001,13455.2,15996.1,698456,23302.6,100185,883688
0.558,0.00250393,133724,11972.2,20432.9,696737,24020,99452.3,923939
0.56,0.00252068,133448,10489.2,24869.6,695017,24737.4,98719.3,964189
0.562,0.00253743,133171,9006.26,29306.2,693298,25454.8,97986.2,1.00444e+06
0.564,0.00255418,132894,7523.23,33743,691579,26172.2,97253.1,1.04469e+06
0.566,0.00257093,132617,6040.25,38179.7,689860,26889.6,96520,1.08494e+06
0.568,0.00258769,132341,4557.23,42616.5,688140,27607,95786.9,1.12519e+06
0.57,0.00260444,132064,3074.25,47053.1,686421,28324.4,95053.9,1.16544e+06
0.572,0.00262119,131787,1591.22,51489.9,684702,29041.8,94320.8,1.20569e+06
0.574,0.00263814,130229,866.131,56588.2,667759,29060.2,89017.4,1.22184e+06
0.576,0.00265526,126329,-184.262,61899.7,661992,29037.7,88537.6,1.22135e+06
0.578,0.00267239,122238,-1337.02,67184.6,658864,29066.6,89035.9,1.2207e+06
0.58,0.00268951,118148,-2489.75,72469.4,655737,29095.6,89534.1,1.22006e+06
0.582,0.00270664,114057,-3642.51,77754.4,652610,29124.5,90032.3,1.21941e+06
0.584,0.00272376,109966,-4795.24,83039.1,649483,29153.4,90530.5,1.21876e+06
0.586,0.00274089,105875,-5948,88324.1,646356,29182.3,91028.7,1.21812e+06
0.588,0.00275802,101784,-7100.72,93608.9,643229,29211.3,91526.9,1.21747e+06
0.59,0.00277514,97693.5,-8253.45,98893.6,640102,29240.2,92025.1,1.21683e+06
0.592,0.00279227,93602.7,-9406.21,104179,636975,29269.1,92523.3,1.21618e+06
0.594,0.00280939,89511.9,-10558.9,109463,633848,29298.1,93021.5,1.21554e+06
0.596,0.00282679,89102.3,-11117.4,111946,633670,32047.1,96472.5,1.20967e+06
